first_day_exposition,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,studio,kitchen_area,balcony,locality_name,price_per_sqm
2023-12-16,3234375,53.22,2,2.65,25,30.3,21,False,8.8,0,Kyiv,60773.67531003383
2023-12-16,3093750,55.0,2,2.65,17,35.0,12,False,10.0,1,Kyiv,56250.0
2023-12-16,2981250,60.0,3,2.65,9,38.0,8,False,6.0,0,Kyiv,49687.5
2023-12-16,3650625,40.8,1,2.65,7,15.0,6,False,14.0,0,Kyiv,89476.10294117648
2023-12-16,2739375,51.0,2,2.65,9,29.0,2,False,8.0,1,Kyiv,53713.23529411765
2023-12-16,1771875,44.0,2,2.65,5,27.0,1,False,7.0,0,Kyiv,40269.88636363636
2023-12-16,3459375,70.0,3,2.6,10,44.5,1,False,13.0,0,Kyiv,49419.642857142855
2023-12-16,3796875,72.0,3,2.65,13,43.5,6,False,8.4,1,Kyiv,52734.375
2023-12-16,2278125,60.0,4,2.65,5,43.0,4,False,7.0,0,Kyiv,37968.75
2023-12-16,2362500,54.0,2,2.75,12,33.0,9,False,8.0,0,Borshchahivka,43750.0
2023-12-16,1895625,42.0,1,2.65,14,17.0,9,False,13.0,2,Vyshneve,45133.92857142857
2023-12-16,646875,74.0,3,2.5,5,47.0,1,False,9.0,0,Boryspil,8741.554054054053
2023-12-16,421875,45.0,2,2.5,5,30.0,1,False,7.0,0,Borshchahivka,9375.0
2023-12-16,2756250,48.5,4,2.5,5,36.5,5,False,6.0,0,Kyiv,56829.8969072165
2023-12-17,2413125,38.0,1,2.65,16,13.0,1,False,16.0,0,Kyiv,63503.28947368421
2023-12-17,1321875,70.2,3,2.5,5,45.0,5,False,9.0,0,Borshchahivka,18830.128205128203
2023-12-17,2306250,45.0,2,2.65,5,30.0,2,False,6.5,1,Kyiv,51250.0
2023-12-17,2334375,38.9,1,2.67,25,17.4,24,False,11.9,2,Kyiv,60009.64010282777
2023-12-17,5343750,67.5,2,2.65,8,35.3,4,False,14.0,0,Kyiv,79166.66666666667
2023-12-17,2643750,44.0,2,2.65,5,23.0,4,False,7.4,0,Kyiv,60085.22727272727
2023-12-17,1850625,34.0,1,2.65,22,14.0,4,False,11.0,0,Kyiv,54430.14705882353
2023-12-17,10687500,156.6,4,2.65,13,105.8,12,False,16.5,0,Kyiv,68247.12643678162
2023-12-17,2503125,39.0,1,2.75,22,18.0,15,False,16.0,1,Kyiv,64182.69230769231
2023-12-17,4162500,73.6,0,2.65,3,50.0,1,True,9.1,0,Kyiv,56555.706521739135
2023-12-17,4612500,50.0,1,2.75,23,16.5,10,False,21.0,0,Kyiv,92250.0
2023-12-17,2053125,41.5,3,2.5,5,23.579545454545457,3,False,9.1,0,Kyiv,49472.89156626506
2023-12-17,5625000,109.0,3,2.65,6,73.0,3,False,14.0,0,Kyiv,51605.50458715596
2023-12-17,3487500,98.0,4,2.8,9,68.5,7,False,11.0,5,Hostomel,35586.73469387755
2023-12-17,2475000,64.2,2,2.65,25,36.7,21,False,9.1,0,Brovary,38551.40186915888
2023-12-17,956250,45.0,2,2.6,2,31.6,1,False,5.5,0,Vyshneve,21250.0
2023-12-17,2362500,61.0,2,2.65,25,39.8,12,False,9.2,0,Borshchahivka,38729.50819672131
2023-12-17,1996875,37.9,1,2.85,18,16.4,11,False,9.0,0,Kyiv,52687.99472295515
2023-12-17,2559375,44.7,1,2.65,12,18.8,1,False,10.5,0,Kyiv,57256.71140939597
2023-12-17,2497500,49.0,1,2.65,13,16.0,6,False,15.0,2,Kyiv,50969.38775510204
2023-12-17,2728125,47.0,2,2.65,9,31.0,8,False,8.1,1,Kyiv,58045.21276595745
2023-12-17,1406250,46.0,1,2.65,5,26.13636363636364,5,False,9.1,0,Borshchahivka,30570.652173913044
2023-12-17,4972500,69.5,2,2.65,19,33.0,3,False,11.7,2,Kyiv,71546.76258992805
2023-12-17,2193750,35.9,1,2.5,10,19.0,10,False,6.9,1,Kyiv,61107.24233983287
2023-12-17,5006250,84.0,2,2.8,18,47.727272727272734,4,False,21.5,0,Kyiv,59598.21428571428
2023-12-17,3262500,96.3,5,2.5,5,65.3,3,False,11.4,0,Kyiv,33878.504672897194
2023-12-17,1113750,62.0,3,2.65,5,45.0,5,False,6.0,0,Bucha,17963.709677419356
2023-12-17,2607188,37.0,1,2.65,20,17.8,2,False,11.51,1,Hostomel,70464.54054054055
2023-12-17,2913750,51.0,1,2.7,6,25.0,1,False,14.0,0,Boryspil,57132.35294117647
2023-12-17,2351250,34.1,1,2.53,25,16.0,8,False,9.0,2,Kyiv,68951.6129032258
2023-12-17,1968750,32.3,1,2.55,9,16.4,4,False,8.77,1,Kyiv,60952.01238390093
2023-12-17,5568750,139.0,4,3.2,4,98.0,2,False,14.0,0,Kyiv,40062.94964028777
2023-12-17,1800000,35.5,1,2.65,18,16.1,12,False,8.3,0,Irpin,50704.22535211268
2023-12-17,3965625,71.5,3,2.52,4,42.0,1,False,9.9,0,Bucha,55463.28671328671
2023-12-17,8156812,96.64,2,2.72,10,37.4,4,False,23.8,0,Kyiv,84404.0976821192
2023-12-17,2615625,40.0,1,2.65,25,19.0,3,False,11.0,2,Kyiv,65390.625
2023-12-17,2418750,45.0,2,2.65,5,30.0,3,False,7.0,0,Kyiv,53750.0
2023-12-17,3318750,54.3,2,2.5,13,22.5,9,False,15.1,4,Kyiv,61118.78453038674
2023-12-17,3121875,57.9,3,2.65,9,39.3,9,False,6.3,2,Kyiv,53918.39378238342
2023-12-17,1456875,31.5,1,2.53,5,17.8,5,False,5.2,0,Borshchahivka,46250.0
2023-12-17,1957500,53.1,2,2.65,4,30.17045454545455,2,False,9.1,0,Boryspil,36864.40677966102
2023-12-17,2362500,49.0,2,2.5,9,27.0,4,False,6.0,1,Kyiv,48214.28571428572
2023-12-17,2812500,46.3,2,2.55,9,30.1,5,False,8.3,0,Boryspil,60745.1403887689
2023-12-17,2356875,40.0,1,2.7,26,13.5,18,False,10.6,2,Kyiv,58921.875
2023-12-17,1996312,32.8,1,2.6,20,14.3,10,False,8.5,2,Kyiv,60863.17073170732
2023-12-17,3150000,65.1,3,2.56,14,41.6,9,False,8.2,0,Kyiv,48387.09677419355
2023-12-17,2868750,63.0,3,2.8,4,43.5,4,False,8.0,0,Kyiv,45535.71428571428
2023-12-17,3597075,43.8,1,2.65,14,17.9,3,False,11.85,2,Kyiv,82125.0
2023-12-17,7200000,110.0,3,2.85,17,54.0,8,False,15.0,5,Kyiv,65454.545454545456
2023-12-17,7143750,104.0,3,2.7,22,60.0,7,False,16.0,1,Kyiv,68689.90384615384
2023-12-17,3113438,72.4,3,2.75,20,40.7,15,False,10.4,1,Boyarka,43003.28729281767
2023-12-17,3660645,62.5,1,3.0,23,22.5,5,False,10.51,0,Kyiv,58570.32
2023-12-17,2109375,46.4,2,2.55,5,30.3,2,False,5.6,1,Kyiv,45460.66810344828
2023-12-17,5906250,85.0,3,2.65,4,53.0,1,False,9.6,0,Kyiv,69485.29411764706
2023-12-18,2165625,49.06,2,2.55,9,30.9,8,False,5.7,1,Kyiv,44142.37668161435
2023-12-18,2687062,45.0,2,2.65,5,27.3,1,False,7.2,0,Kyiv,59712.48888888889
2023-12-18,2165625,31.9,1,2.6,9,15.8,7,False,8.5,0,Kyiv,67887.93103448277
2023-12-18,4162500,74.1,4,2.7,14,46.4,9,False,7.5,1,Kyiv,56174.08906882592
2023-12-18,9000000,80.0,2,2.65,12,40.0,8,False,17.7,0,Kyiv,112500.0
2023-12-18,1968188,43.0,2,2.5,5,28.0,4,False,5.5,1,Kyiv,45771.81395348837
2023-12-18,2446875,44.0,2,2.65,9,27.0,2,False,6.3,0,Kyiv,55610.795454545456
2023-12-18,956250,32.9,1,2.6,5,19.6,3,False,6.1,0,Borshchahivka,29065.34954407295
2023-12-18,1659375,31.0,1,2.6,9,17.613636363636367,1,False,9.1,0,Kyiv,53528.22580645161
2023-12-18,18562500,232.0,5,3.86,6,144.5,3,False,15.0,0,Kyiv,80010.77586206897
2023-12-18,1631250,44.0,1,2.55,20,22.0,16,False,11.0,2,Bucha,37073.86363636364
2023-12-18,1996875,40.0,1,2.6,27,17.2,22,False,10.0,1,Boyarka,49921.875
2023-12-18,7312500,93.0,3,2.65,16,82.0,4,False,14.5,1,Kyiv,78629.03225806452
2023-12-18,5214375,68.9,2,3.0,6,47.0,4,False,10.0,0,Kyiv,75680.33381712626
2023-12-18,1912500,45.5,1,2.5,10,18.0,4,False,13.3,2,Boryspil,42032.96703296703
2023-12-18,2334375,35.0,1,2.7,17,17.0,1,False,8.2,0,Kyiv,66696.42857142857
2023-12-18,2497500,41.0,1,2.65,17,3.0,17,False,11.0,0,Kyiv,60914.634146341465
2023-12-18,2700000,63.3,2,2.65,19,31.0,19,False,12.0,0,Kyiv,42654.02843601896
2023-12-18,1603125,42.7,2,2.65,4,27.7,3,False,5.3,0,Boryspil,37543.91100702576
2023-12-18,2137500,41.0,1,2.65,16,19.5,3,False,11.0,2,Bucha,52134.14634146341
2023-12-18,3375000,44.8,1,2.65,24,19.6,7,False,12.5,0,Kyiv,75334.82142857143
2023-12-18,3206250,51.4,2,2.64,12,32.7,12,False,7.0,0,Kyiv,62378.4046692607
2023-12-18,2221875,46.0,1,2.75,17,22.2,15,False,10.3,1,Borshchahivka,48301.63043478261
2023-12-18,2700000,45.0,2,2.65,9,25.0,3,False,7.0,2,Kyiv,60000.0
2023-12-18,1389375,28.0,1,2.65,19,15.90909090909091,18,False,9.1,0,Borshchahivka,49620.53571428572
2023-12-18,3993750,47.0,1,2.65,24,26.0,1,False,13.0,0,Kyiv,84973.40425531915
2023-12-18,5761884,66.3,2,2.65,13,36.0,4,False,12.35,2,Kyiv,86906.2443438914
2023-12-18,8718750,100.0,4,2.65,6,56.81818181818182,1,False,9.1,0,Kyiv,87187.5
2023-12-18,2025000,46.6,2,2.5,5,31.2,4,False,6.5,1,Kyiv,43454.93562231759
2023-12-18,1518750,63.5,3,2.65,5,36.07954545454546,4,False,9.1,0,Irpin,23917.32283464567
2023-12-18,2306250,51.3,2,2.55,5,30.6,3,False,6.8,0,Kyiv,44956.1403508772
2023-12-18,2531250,42.0,1,2.8,12,15.0,6,False,16.0,1,Kyiv,60267.857142857145
2023-12-18,2745000,55.9,2,2.65,23,28.0,7,False,18.7,0,Kyiv,49105.54561717353
2023-12-18,5067562,71.75,2,2.65,14,34.41,2,False,13.1,0,Kyiv,70628.04181184669
2023-12-18,17713125,150.0,4,2.8,12,74.0,4,False,18.0,4,Kyiv,118087.5
2023-12-18,1800000,31.0,1,2.65,9,19.0,6,False,6.0,0,Kyiv,58064.51612903226
2023-12-18,506250,42.0,2,2.65,5,27.6,5,False,6.5,0,Brovary,12053.57142857143
2023-12-18,2790000,49.0,2,2.7,4,27.840909090909093,2,False,9.1,0,Kyiv,56938.77551020408
2023-12-18,3712500,63.0,2,2.7,19,35.0,3,False,14.0,2,Kyiv,58928.57142857143
2023-12-18,1884375,37.84,1,2.65,25,15.16,2,False,12.0,0,Kyiv,49798.49365750528
2023-12-18,703125,38.2,2,2.65,2,28.0,1,False,8.2,0,Borshchahivka,18406.413612565444
2023-12-18,2925000,60.0,3,2.8,9,41.0,4,False,6.4,2,Kyiv,48750.0
2023-12-18,1406250,31.1,1,2.65,5,17.2,5,False,5.5,0,Hostomel,45217.041800643085
2023-12-18,16593750,184.0,4,3.3,10,96.6,10,False,20.3,1,Kyiv,90183.42391304349
2023-12-18,10800000,197.0,4,2.65,5,92.0,2,False,27.0,0,Kyiv,54822.33502538071
2023-12-18,2137500,41.6,1,2.65,10,20.1,1,False,10.8,0,Kyiv,51382.21153846154
2023-12-18,1732500,31.0,1,2.5,5,17.5,1,False,6.0,0,Kyiv,55887.096774193546
2023-12-18,2413125,45.0,1,2.65,18,19.0,14,False,12.0,0,Kyiv,53625.0
2023-12-19,3160951,42.0,1,2.65,12,18.0,10,False,10.0,0,Kyiv,75260.73809523809
2023-12-19,2953125,50.4,2,2.65,4,30.7,4,False,7.3,0,Kyiv,58593.75
2023-12-19,3262500,87.0,3,2.93,5,55.0,1,False,9.0,0,Kyiv,37500.0
2023-12-19,1350000,35.0,1,2.65,11,15.0,3,False,8.0,0,Borshchahivka,38571.42857142857
2023-12-19,1912500,38.1,1,2.7,9,15.6,4,False,9.4,2,Boryspil,50196.850393700784
2023-12-19,2250000,36.1,1,2.65,13,16.5,12,False,10.0,1,Kyiv,62326.86980609418
2023-12-19,7413188,80.1,2,2.7,22,38.5,21,False,12.0,0,Kyiv,92549.16354556804
2023-12-19,4696875,75.68,3,3.2,7,50.3,5,False,9.31,0,Kyiv,62062.30179704016
2023-12-19,2806875,61.6,3,2.5,9,43.2,5,False,6.3,2,Kyiv,45566.15259740259
2023-12-19,2446875,46.4,2,2.65,4,27.4,4,False,8.4,0,Kyiv,52734.375
2023-12-19,4387500,73.0,2,2.65,10,40.0,2,False,13.0,0,Kyiv,60102.739726027394
2023-12-19,1659375,37.1,1,2.7,20,17.0,15,False,11.0,0,Irpin,44727.08894878706
2023-12-19,3121875,68.0,3,2.5,5,48.6,1,False,7.0,0,Kyiv,45909.92647058824
2023-12-19,2193750,56.0,2,2.8,5,30.1,3,False,9.1,1,Brovary,39174.107142857145
2023-12-19,5568750,85.0,3,2.75,8,50.5,2,False,13.0,2,Kyiv,65514.705882352944
2023-12-19,703125,32.8,1,2.65,5,18.63636363636364,1,False,9.1,0,Irpin,21436.73780487805
2023-12-19,2109375,40.0,1,2.65,22,19.0,8,False,13.0,0,Kyiv,52734.375
2023-12-19,1771875,22.0,0,2.65,16,15.0,14,True,9.1,2,Kyiv,80539.77272727272
2023-12-19,5006250,110.0,4,2.65,7,73.0,2,False,15.0,0,Kyiv,45511.36363636364
2023-12-19,1996875,43.0,2,2.65,9,28.0,2,False,6.0,0,Kyiv,46438.95348837209
2023-12-19,7875000,127.2,4,2.8,16,70.3,3,False,23.4,1,Kyiv,61910.377358490565
2023-12-19,3931875,97.0,3,2.65,10,49.6,6,False,12.0,0,Kyiv,40534.79381443299
2023-12-19,1012500,49.0,2,2.5,5,29.0,5,False,8.0,0,Boyarka,20663.26530612245
2023-12-19,4950000,83.0,2,2.6,13,41.1,11,False,17.6,1,Kyiv,59638.55421686747
2023-12-19,3543750,63.0,2,2.65,24,31.0,17,False,12.0,0,Boryspil,56250.0
2023-12-19,2531250,44.0,1,2.65,22,34.0,9,False,10.0,2,Kyiv,57528.40909090909
2023-12-19,2748938,52.4,1,3.1,4,24.7,2,False,11.7,5,Kyiv,52460.64885496184
2023-12-19,5343750,84.0,3,2.65,23,52.0,12,False,12.5,0,Kyiv,63616.07142857143
2023-12-19,2081250,33.5,1,2.75,19,15.5,18,False,9.4,0,Kyiv,62126.86567164179
2023-12-19,4106250,76.0,3,2.6,12,45.3,8,False,10.0,1,Kyiv,54029.60526315789
2023-12-19,6637500,93.8,3,3.05,6,49.6,4,False,7.0,0,Kyiv,70762.26012793178
2023-12-19,2247188,66.2,3,2.65,7,38.5,2,False,7.8,0,Boryspil,33945.438066465256
2023-12-19,2250000,57.0,2,2.65,16,30.7,3,False,14.0,0,Kyiv,39473.68421052631
2023-12-19,3768750,64.0,2,2.82,5,40.0,3,False,6.0,0,Kyiv,58886.71875
2023-12-19,1968750,34.0,1,2.7,16,16.0,11,False,8.5,0,Brovary,57904.41176470588
2023-12-19,1828125,34.3,1,2.65,11,14.73,7,False,9.36,0,Kyiv,53298.104956268224
2023-12-19,2503125,44.02,2,2.5,9,27.12,3,False,6.58,0,Kyiv,56863.357564743295
2023-12-19,6530062,76.0,2,2.65,8,32.0,6,False,14.0,0,Kyiv,85921.86842105263
2023-12-19,2840625,59.0,3,2.6,9,44.0,1,False,6.5,2,Kyiv,48146.18644067797
2023-12-19,2503125,41.9,1,2.65,16,20.0,6,False,10.8,1,Kyiv,59740.45346062053
2023-12-19,10887158,141.3,3,2.75,9,79.74,6,False,20.24,0,Kyiv,77049.95046001415
2023-12-19,1040625,13.0,1,3.4,5,7.386363636363637,2,False,9.1,0,Kyiv,80048.07692307692
2023-12-19,2784375,45.0,1,2.65,25,16.0,2,False,14.4,0,Kyiv,61875.0
2023-12-19,2615625,60.0,3,2.5,9,40.0,1,False,7.0,0,Kyiv,43593.75
2023-12-19,2137500,52.0,2,3.2,4,30.0,1,False,9.2,0,Irpin,41105.769230769234
2023-12-19,2503125,41.0,1,2.7,10,18.8,3,False,11.0,2,Kyiv,61051.82926829269
2023-12-19,3600000,64.3,2,2.65,18,32.2,9,False,10.5,2,Hostomel,55987.55832037325
2023-12-19,2801250,62.9,3,2.6,9,39.9,6,False,10.2,0,Kyiv,44534.97615262321
2023-12-19,7031250,50.0,2,2.85,4,37.0,2,False,9.1,0,Kyiv,140625.0
2023-12-19,11605500,76.5,2,2.65,8,32.5,4,False,13.79,0,Kyiv,151705.88235294115
2023-12-19,1350000,40.2,2,3.0,2,27.0,2,False,6.0,1,Vyshneve,33582.0895522388
2023-12-19,6384375,62.0,3,3.0,4,38.0,4,False,10.5,0,Kyiv,102973.79032258064
2023-12-19,2729250,41.1,1,2.75,10,17.9,1,False,10.0,0,Kyiv,66405.10948905109
2023-12-19,2193750,43.0,2,2.65,9,27.0,8,False,6.2,2,Kyiv,51017.44186046512
2023-12-20,3937500,53.0,2,2.65,16,27.8,9,False,9.6,2,Kyiv,74292.45283018867
2023-12-20,3150000,58.0,2,2.65,8,31.0,5,False,10.0,1,Boryspil,54310.34482758621
2023-12-20,2278125,41.0,1,2.65,16,18.0,5,False,10.0,0,Kyiv,55564.0243902439
2023-12-20,1040625,53.0,3,2.65,5,36.0,4,False,6.0,0,Bucha,19634.43396226415
2023-12-20,5905688,91.4,3,2.6,16,49.0,4,False,12.0,0,Kyiv,64613.65426695842
2023-12-20,2250000,51.4,2,2.5,9,32.73,5,False,6.72,0,Kyiv,43774.31906614786
2023-12-20,1462500,36.0,1,2.5,9,18.0,5,False,9.0,0,Boryspil,40625.0
2023-12-20,2559375,43.0,1,2.65,16,19.8,15,False,9.5,0,Kyiv,59520.348837209305
2023-12-20,2770312,38.8,1,2.65,23,17.8,12,False,8.7,0,Kyiv,71399.793814433
2023-12-20,2446875,41.3,2,2.6,5,27.8,4,False,5.3,0,Kyiv,59246.368038740926
2023-12-20,1237500,31.0,1,2.67,9,18.1,9,False,6.3,0,Boryspil,39919.35483870968
2023-12-20,5175000,83.0,3,2.65,3,51.0,3,False,10.0,0,Kyiv,62349.39759036145
2023-12-20,3031875,64.9,1,2.74,16,19.4,1,False,20.6,0,Kyiv,46716.10169491525
2023-12-20,4276125,84.0,3,2.75,12,46.6,6,False,18.9,5,Vyshneve,50906.25
2023-12-20,2302875,41.8,1,2.78,25,18.1,7,False,11.1,2,Kyiv,55092.7033492823
2023-12-20,3065625,60.16,4,2.65,5,46.4,4,False,7.2,3,Kyiv,50957.86236702128
2023-12-20,4781250,64.4,2,2.8,16,36.0,4,False,12.0,0,Kyiv,74243.01242236025
2023-12-20,3626856,98.0,3,2.65,20,57.0,14,False,9.0,2,Hostomel,37008.73469387755
2023-12-20,2250000,50.4,2,2.65,9,30.0,2,False,7.0,0,Kyiv,44642.857142857145
2023-12-20,2310806,76.65,1,2.65,16,45.0,7,False,9.25,0,Boryspil,30147.5016307893
2023-12-20,5343750,93.0,3,3.05,15,56.8,3,False,10.4,0,Kyiv,57459.67741935484
2023-12-20,2250000,51.0,2,2.51,9,32.0,2,False,6.0,0,Kyiv,44117.64705882353
2023-12-20,3937500,43.0,1,2.65,10,24.431818181818183,7,False,9.1,0,Kyiv,91569.76744186046
2023-12-20,1406250,36.5,1,2.65,27,17.0,23,False,9.0,2,Vyshneve,38527.39726027397
2023-12-20,2334375,74.0,3,2.8,5,44.0,1,False,8.0,2,Boyarka,31545.608108108107
2023-12-20,562500,43.0,2,2.65,5,30.0,2,False,6.0,0,Brovary,13081.39534883721
2023-12-20,3656250,62.0,2,2.6,10,34.0,7,False,11.0,0,Kyiv,58971.77419354839
2023-12-20,1661062,30.0,1,2.65,12,17.0,12,False,6.3,2,Kyiv,55368.73333333333
2023-12-20,2587500,55.6,3,2.65,5,31.590909090909093,1,False,9.1,0,Kyiv,46537.76978417266
2023-12-20,2503125,34.0,1,2.65,9,18.0,3,False,10.0,1,Kyiv,73621.32352941176
2023-12-20,3206250,82.5,3,2.65,6,48.7,4,False,11.0,2,Borshchahivka,38863.63636363636
2023-12-20,1631250,79.0,4,2.6,9,56.0,1,False,15.0,1,Boryspil,20648.73417721519
2023-12-20,1743750,37.0,1,2.55,9,14.0,2,False,7.0,2,Irpin,47128.37837837838
2023-12-20,3346875,75.0,3,2.55,10,42.0,8,False,8.5,0,Kyiv,44625.0
2023-12-20,3768750,81.0,3,2.6,5,50.0,5,False,11.0,0,Kyiv,46527.77777777778
2023-12-20,3768750,68.3,3,2.65,4,39.3,2,False,8.0,0,Kyiv,55179.355783308936
2023-12-20,2531250,44.0,2,2.6,5,29.0,4,False,6.0,1,Kyiv,57528.40909090909
2023-12-20,3290625,77.8,4,2.6,9,54.5,1,False,9.8,5,Kyiv,42295.95115681234
2023-12-20,2025000,28.0,0,2.8,25,15.0,16,True,9.1,1,Kyiv,72321.42857142857
2023-12-20,3093750,53.0,2,2.6,10,27.0,2,False,11.0,1,Irpin,58372.64150943396
2023-12-20,3557812,62.4,3,2.65,9,39.5,9,False,9.6,2,Kyiv,57016.21794871795
2023-12-20,1012500,21.4,1,2.65,18,13.0,6,False,9.1,0,Vyshneve,47313.08411214953
2023-12-20,3937500,74.0,2,3.0,6,50.0,3,False,10.0,0,Kyiv,53209.45945945946
2023-12-20,1800000,35.7,1,2.7,18,16.0,6,False,11.5,0,Bucha,50420.168067226885
2023-12-20,2694375,63.5,3,2.55,9,46.7,4,False,6.1,2,Kyiv,42431.10236220472
2023-12-20,3318750,57.8,3,2.54,5,43.1,2,False,5.2,1,Kyiv,57417.82006920416
2023-12-20,3825000,46.5,1,2.8,22,18.1,15,False,12.0,0,Kyiv,82258.06451612903
2023-12-20,2081250,44.5,2,2.65,5,29.0,1,False,6.0,0,Kyiv,46769.66292134832
2023-12-20,1293750,60.0,2,2.65,3,34.09090909090909,1,False,9.1,0,Brovary,21562.5
2023-12-20,4185000,62.3,2,2.65,17,31.9,3,False,10.8,2,Kyiv,67174.95987158909
2023-12-20,2475000,39.0,1,2.65,15,18.0,12,False,12.0,0,Kyiv,63461.53846153846
2023-12-20,1237500,32.8,1,2.65,9,18.63636363636364,2,False,9.1,0,Hostomel,37728.65853658537
2023-12-21,5737500,81.0,3,2.7,23,48.0,9,False,11.0,0,Kyiv,70833.33333333333
2023-12-21,4218750,55.2,3,3.9,5,31.2,5,False,9.3,0,Kyiv,76426.63043478261
2023-12-21,2250000,63.3,2,2.65,17,36.4,2,False,13.8,0,Vyshneve,35545.02369668247
2023-12-21,3009375,60.1,3,2.5,9,43.1,2,False,6.2,0,Kyiv,50072.79534109817
2023-12-21,7425000,236.0,4,2.8,3,78.0,3,False,19.0,1,Bucha,31461.86440677966
2023-12-21,1856250,32.0,1,2.5,5,18.0,3,False,6.0,1,Kyiv,58007.8125
2023-12-21,5625000,117.0,4,2.8,4,56.9,3,False,35.9,0,Boryspil,48076.92307692308
2023-12-21,2981250,58.7,2,2.75,23,32.7,9,False,11.8,2,Kyiv,50787.90459965928
2023-12-21,3853125,75.0,3,2.65,17,48.0,3,False,11.0,2,Kyiv,51375.0
2023-12-21,2019375,39.2,1,2.75,16,20.3,16,False,10.1,0,Kyiv,51514.66836734694
2023-12-21,7869375,94.3,3,2.8,10,28.9,6,False,31.2,0,Kyiv,83450.42417815483
2023-12-21,3093750,43.0,2,2.52,5,25.5,1,False,5.3,0,Kyiv,71947.67441860466
2023-12-21,1800000,71.0,3,2.5,9,46.4,3,False,9.0,1,Borshchahivka,25352.11267605634
2023-12-21,3150000,62.4,3,2.75,9,40.0,4,False,9.5,2,Kyiv,50480.769230769234
2023-12-21,1912500,42.3,1,2.7,20,11.9,3,False,21.9,0,Hostomel,45212.76595744681
2023-12-21,5231250,58.0,2,2.7,17,34.0,11,False,12.0,2,Kyiv,90193.96551724138
2023-12-21,3375000,65.0,2,2.65,7,36.0,1,False,11.0,2,Vyshneve,51923.07692307692
2023-12-21,1800000,34.0,1,2.8,14,13.7,11,False,13.7,0,Kyiv,52941.17647058824
2023-12-21,815625,30.0,1,2.5,5,16.0,5,False,7.0,1,Hostomel,27187.5
2023-12-21,618750,51.0,2,2.58,5,30.0,4,False,8.0,1,Boyarka,12132.35294117647
2023-12-21,3251250,59.0,2,2.65,16,34.0,9,False,11.0,2,Kyiv,55105.93220338983
2023-12-21,3656250,52.0,2,2.65,5,29.545454545454547,5,False,9.1,0,Kyiv,70312.5
2023-12-21,5231250,151.5,4,3.0,3,57.1,1,False,7.7,0,Borshchahivka,34529.70297029703
2023-12-21,1968750,72.0,3,2.5,5,48.0,4,False,8.0,0,Hostomel,27343.75
2023-12-21,2109375,34.0,1,2.8,14,18.0,2,False,10.0,0,Kyiv,62040.44117647059
2023-12-21,3459375,72.0,3,2.65,9,44.0,8,False,9.1,0,Kyiv,48046.875
2023-12-21,2221875,62.0,3,2.65,12,41.0,4,False,6.3,0,Vyshneve,35836.6935483871
2023-12-21,3993750,67.0,2,2.65,16,33.0,12,False,14.7,4,Kyiv,59608.20895522388
2023-12-21,1096875,55.0,2,2.65,3,34.0,2,False,8.5,1,Brovary,19943.18181818182
2023-12-21,1828125,32.0,1,2.5,5,18.0,2,False,6.0,2,Kyiv,57128.90625
2023-12-21,3009375,66.1,3,2.5,16,42.4,6,False,8.0,0,Borshchahivka,45527.60968229955
2023-12-21,23334750,160.0,3,2.65,6,86.0,3,False,21.0,1,Kyiv,145842.1875
2023-12-21,2643750,41.0,1,2.6,17,19.0,5,False,9.0,0,Kyiv,64481.70731707317
2023-12-21,6693750,91.0,3,3.0,25,45.2,3,False,20.7,0,Kyiv,73557.69230769231
2023-12-21,2812500,75.0,3,2.7,9,43.0,5,False,8.0,1,Bucha,37500.0
2023-12-21,3459375,95.0,2,2.65,1,65.0,1,False,21.0,0,Boryspil,36414.47368421053
2023-12-21,2868750,37.0,1,2.7,20,17.0,19,False,10.0,1,Kyiv,77533.78378378379
2023-12-21,2868750,44.1,1,2.8,7,20.8,7,False,15.2,1,Kyiv,65051.02040816326
2023-12-21,3037500,54.4,2,2.65,10,30.0,8,False,8.4,4,Kyiv,55836.39705882353
2023-12-21,5613750,76.0,3,3.5,5,55.0,4,False,8.0,0,Kyiv,73865.13157894737
2023-12-21,2306250,44.0,2,2.5,5,27.0,2,False,7.0,1,Kyiv,52414.77272727273
2023-12-21,1968188,33.6,1,2.75,17,16.0,9,False,10.12,0,Boyarka,58577.02380952381
2023-12-21,1350000,47.0,2,2.45,5,28.1,4,False,7.7,0,Brovary,28723.40425531915
2023-12-21,3881250,55.0,2,2.5,25,30.0,17,False,11.0,0,Kyiv,70568.18181818182
2023-12-21,1546875,40.0,2,2.65,4,28.0,3,False,6.0,0,Hostomel,38671.875
2023-12-21,2531250,43.0,1,2.6,24,18.7,22,False,11.0,0,Kyiv,58866.27906976744
2023-12-21,1631250,40.0,1,2.65,9,20.0,5,False,9.0,0,Borshchahivka,40781.25
2023-12-21,2390625,46.0,2,2.65,9,28.6,4,False,7.0,1,Kyiv,51970.108695652176
2023-12-21,2193750,51.0,2,2.54,9,30.5,9,False,7.0,1,Hostomel,43014.705882352944
2023-12-21,6918750,70.0,2,2.65,17,34.0,15,False,13.9,5,Kyiv,98839.28571428572
2023-12-22,7200000,148.4,4,3.95,5,102.0,4,False,11.9,0,Kyiv,48517.52021563342
2023-12-22,787500,29.4,1,2.65,2,16.3,1,False,6.2,0,Boyarka,26785.714285714286
